注意事项,#genre#
深圳电视网页,video://https://www.sztv.com.cn/pindao/index.html?id=7880
深圳财经网页,video://https://www.sztv.com.cn/pindao/index.html?id=7871
深圳少儿网页,video://https://www.sztv.com.cn/pindao/index.html?id=7881
深圳移动网页,video://https://www.sztv.com.cn/pindao/index.html?id=7869
深圳宜和网页,video://https://www.sztv.com.cn/pindao/index.html?id=7878
深圳国际网页,video://https://www.sztv.com.cn/pindao/index.html?id=7944
江门综合网页,video://http://www.jmtv.cn/live/jm_live_h5.shtml?pid=2
江门侨乡网页,video://http://www.jmtv.cn/live/jm_live_h5.shtml?pid=1
东莞新闻网页,video://https://dgrtv.sun0769.com/index.php/online2/4
东莞生活网页,video://https://dgrtv.sun0769.com/index.php/online2/5
河源综合网页,video://https://www.hyrtv.cn/itv/zhds/
河源公共网页,video://https://www.hyrtv.cn/itv/ggds/
清远新闻网页,video://https://h5.qyrb.cn/h5/nfzmy-television-and-radio/#/?channelId=1
清远文旅网页,video://https://h5.qyrb.cn/h5/nfzmy-television-and-radio/#/?channelId=3
韶关综合网页,video://https://www.sgmsw.cn/v/tv?spm=0.0.0.0.nRYAvk&id=SB05RIYZOU8JR418AUQOF62CAJQ08D0E
肇庆综合网页,video://https://zqh5.xjrb.com/h5/nfzmy-television-and-radio/#/?channelId=33
肇庆生活网页,video://https://zqh5.xjrb.com/h5/nfzmy-television-and-radio/#/?channelId=34
云浮综合网页,video://https://static.yft.ndoe.cn/hd/ysx/#/?channelType=0&channelId=8
云浮文旅网页,video://https://static.yft.ndoe.cn/hd/ysx/#/?channelType=0&channelId=9
信宜综合网页,video://https://web.guangdianyun.tv/tv/?id=643&uin=1629
阳江综壹网页,video://https://live.yjtvw.com:8081/live/yjtv1.m3u8    
阳江综贰网页,video://https://live.yjtvw.com:8081/live/yjtv2.m3u8
虎牙频道,#genre#
放映厅播频道,http://cfss.cc/cdn/hy/11602077.m3u8
刘德华播频道,http://cfss.cc/cdn/hy/11342424.m3u8
许冠英播频道,http://cfss.cc/cdn/hy/11601972.m3u8
李连杰播频道,http://cfss.cc/cdn/hy/11342390.m3u8
甄子丹播频道,http://cfss.cc/cdn/hy/11352935.m3u8
周润发播频道,http://cfss.cc/cdn/hy/11342387.m3u8
周星星播频道,http://cfss.cc/cdn/hy/11336587.m3u8
洪金宝播频道,http://cfss.cc/cdn/hy/11279251.m3u8
梁家辉播频道,http://cfss.cc/cdn/hy/11342429.m3u8
五福星播频道,http://cfss.cc/cdn/hy/11282233.m3u8
古天乐播频道,http://cfss.cc/cdn/hy/11602041.m3u8
邱淑贞播频道,http://cfss.cc/cdn/hy/11352949.m3u8
周海媚播频道,http://cfss.cc/cdn/hy/11279247.m3u8
星爷虎牙频道,http://cfss.cc/cdn/hy/11342412.m3u8
英叔虎牙频道,http://cfss.cc/cdn/hy/11342421.m3u8
成龙虎牙频道,http://cfss.cc/cdn/hy/11342386.m3u8
王晶虎牙频道,http://cfss.cc/cdn/hy/11602058.m3u8
沈腾虎牙频道,http://cfss.cc/cdn/hy/11601968.m3u8
黄渤虎牙频道,http://cfss.cc/cdn/hy/11352876.m3u8
吴京虎牙频道,http://cfss.cc/cdn/hy/11602041.m3u8
强森虎牙频道,http://cfss.cc/cdn/hy/21059581.m3u8
玄幻虎牙频道,http://cfss.cc/cdn/hy/11342414.m3u8
喜剧虎牙频道,http://cfss.cc/cdn/hy/11352877.m3u8
港片虎牙频道,http://cfss.cc/cdn/hy/11602043.m3u8
国产虎牙频道,http://cfss.cc/cdn/hy/11352973.m3u8
漫威虎牙频道,http://cfss.cc/cdn/hy/11602034.m3u8
宇宙虎牙频道,http://cfss.cc/cdn/hy/11342428.m3u8
怪兽虎牙频道,http://cfss.cc/cdn/hy/21059577.m3u8
武侠虎牙频道,http://cfss.cc/cdn/hy/11342427.m3u8
警匪虎牙频道,http://cfss.cc/cdn/hy/11352886.m3u8
罪犯虎牙频道,http://cfss.cc/cdn/hy/11352962.m3u8
枪战虎牙频道,http://cfss.cc/cdn/hy/21059579.m3u8
盗墓虎牙频道,http://cfss.cc/cdn/hy/21059552.m3u8
海盗虎牙频道,http://cfss.cc/cdn/hy/21059595.m3u8
推荐虎牙频道,http://cfss.cc/cdn/hy/11602041.m3u8
救援虎牙频道,http://cfss.cc/cdn/hy/21059594.m3u8
热血虎牙频道,http://cfss.cc/cdn/hy/11352934.m3u8
谍战虎牙频道,http://cfss.cc/cdn/hy/21059585.m3u8
战争虎牙频道,http://cfss.cc/cdn/hy/21059592.m3u8
小鬼头播频道,http://cfss.cc/cdn/hy/11352963.m3u8
陈翔六点频道,http://cfss.cc/cdn/hy/11274154.m3u8
喜剧专场频道,http://cfss.cc/cdn/hy/11602044.m3u8
高分动作频道,http://cfss.cc/cdn/hy/11352884.m3u8
不挤影院频道,http://cfss.cc/cdn/hy/11352897.m3u8
黑帮斗争频道,http://cfss.cc/cdn/hy/11342419.m3u8
嫣然影厅频道,http://cfss.cc/cdn/hy/11601977.m3u8
女神系列频道,http://cfss.cc/cdn/hy/11336571.m3u8
经典女神频道,http://cfss.cc/cdn/hy/11352909.m3u8
许氏三杰频道,http://cfss.cc/cdn/hy/11602033.m3u8
经典港片频道,http://cfss.cc/cdn/hy/11352965.m3u8
镖行天下频道,http://cfss.cc/cdn/hy/11352969.m3u8
蘑菇影厅频道,http://cfss.cc/cdn/hy/11601981.m3u8
搞笑恐怖频道,http://cfss.cc/cdn/hy/11601960.m3u8
死神来了频道,http://cfss.cc/cdn/hy/11352903.m3u8
超异能族频道,http://cfss.cc/cdn/hy/21059586.m3u8
古墓系列频道,http://cfss.cc/cdn/hy/11352913.m3u8
动作电影频道,http://cfss.cc/cdn/hy/11602077.m3u8
搞笑喜剧频道,http://cfss.cc/cdn/hy/11342423.m3u8
欢笑影院频道,http://cfss.cc/cdn/hy/11352894.m3u8
国产悬疑频道,http://cfss.cc/cdn/hy/11342395.m3u8
快意江湖频道,http://cfss.cc/cdn/hy/11342435.m3u8
喜乐影院频道,http://cfss.cc/cdn/hy/21059580.m3u8
怪兽系列频道,http://cfss.cc/cdn/hy/21059554.m3u8
杰森斯坦频道,http://cfss.cc/cdn/hy/21059588.m3u8
寻秦记播频道,http://cfss.cc/cdn/hy/29465848.m3u8
寻秦记播频道,http://cfss.cc/cdn/hy/29633850.m3u8
西游记播频道,http://cfss.cc/cdn/hy/29465859.m3u8
扫黄先锋频道,http://cfss.cc/cdn/hy/29465855.m3u8
楚汉骄雄频道,http://cfss.cc/cdn/hy/29465854.m3u8
陀枪师姐频道,http://cfss.cc/cdn/hy/29465857.m3u8
法证先锋频道,http://cfss.cc/cdn/hy/29465861.m3u8
刑事侦缉频道,http://cfss.cc/cdn/hy/29465856.m3u8
笑看风云频道,http://cfss.cc/cdn/hy/29465858.m3u8
大唐双龙频道,http://cfss.cc/cdn/hy/29465850.m3u8
洗冤录播频道,http://cfss.cc/cdn/hy/29465851.m3u8
金枝欲孽频道,http://cfss.cc/cdn/hy/29465847.m3u8
野蛮奶奶频道,http://cfss.cc/cdn/hy/23863796.m3u8
创世纪播频道,http://cfss.cc/cdn/hy/29465852.m3u8
封神榜播频道,http://cfss.cc/cdn/hy/29465849.m3u8
神雕侠侣频道,http://cfss.cc/cdn/hy/30454429.m3u8
妙手仁心频道,http://cfss.cc/cdn/hy/29465853.m3u8
活佛济公频道,http://cfss.cc/cdn/hy/23903123.m3u8
倚天屠龙频道,http://cfss.cc/cdn/hy/27834853.m3u8
鹿鼎记98频道,http://cfss.cc/cdn/hy/26355806.m3u8
小李飞刀频道,http://cfss.cc/cdn/hy/11342417.m3u8
水月洞天频道,http://cfss.cc/cdn/hy/21059567.m3u8
绝代双娇频道,http://cfss.cc/cdn/hy/29465867.m3u8
风云雄霸频道,http://cfss.cc/cdn/hy/21059612.m3u8
如懿传播频道,http://cfss.cc/cdn/hy/29465868.m3u8
芈月传播频道,http://cfss.cc/cdn/hy/11352975.m3u8
延禧攻略频道,http://cfss.cc/cdn/hy/26355864.m3u8
王子青蛙频道,http://cfss.cc/cdn/hy/11601964.m3u8
永夜星河频道,http://cfss.cc/cdn/hy/23734169.m3u8
玫瑰故事频道,http://cfss.cc/cdn/hy/23865142.m3u8
漫长季节频道,http://cfss.cc/cdn/hy/11342393.m3u8
梦华录播频道,http://cfss.cc/cdn/hy/11336590.m3u8
乌龙院闯频道,http://cfss.cc/cdn/hy/26355767.m3u8
新楚留香频道,http://cfss.cc/cdn/hy/26355848.m3u8
新楚留香频道,http://cfss.cc/cdn/hy/23863804.m3u8
无心法师频道,http://cfss.cc/cdn/hy/30080233.m3u8
征服虎牙频道,http://cfss.cc/cdn/hy/30311494.m3u8
蜡笔小新频道,http://cfss.cc/cdn/hy/30299353.m3u8
海绵宝宝频道,http://cfss.cc/cdn/hy/11352919.m3u8
龙珠虎牙频道,http://cfss.cc/cdn/hy/10279885.m3u8
叮当全集频道,http://cfss.cc/cdn/hy/11601963.m3u8
樱桃小丸频道,http://cfss.cc/cdn/hy/11342394.m3u8
猫和老鼠频道,http://cfss.cc/cdn/hy/11352879.m3u8
精绝古城频道,http://cfss.cc/cdn/hy/11352871.m3u8
怒晴湘西频道,http://cfss.cc/cdn/hy/11602075.m3u8
龙岭迷窟频道,http://cfss.cc/cdn/hy/29465863.m3u8
云南虫谷频道,http://cfss.cc/cdn/hy/11352898.m3u8
JJ斗地主频道,http://cfss.cc/cdn/hy/14079954.m3u8
亮剑虎牙频道,http://cfss.cc/cdn/hy/30080238.m3u8
民兵葛二频道,http://cfss.cc/cdn/hy/11602072.m3u8
我的团长频道,http://cfss.cc/cdn/hy/11352910.m3u8
铁道游击频道,http://cfss.cc/cdn/hy/11352936.m3u8
铁梨花播频道,http://cfss.cc/cdn/hy/11352912.m3u8
康熙微服频道,http://cfss.cc/cdn/hy/11342418.m3u8
御赐仵作频道,http://cfss.cc/cdn/hy/11352948.m3u8
新水浒传频道,http://cfss.cc/cdn/hy/11342384.m3u8
开端虎牙频道,http://cfss.cc/cdn/hy/11342397.m3u8
神探狄仁频道,http://cfss.cc/cdn/hy/11352958.m3u8
三国演义频道,http://cfss.cc/cdn/hy/11602081.m3u8
新三国演频道,http://cfss.cc/cdn/hy/11352944.m3u8
问心虎牙频道,http://cfss.cc/cdn/hy/11352890.m3u8
家有儿女频道,http://cfss.cc/cdn/hy/29774370.m3u8
全职高手频道,http://cfss.cc/cdn/hy/11352901.m3u8
炊事班的频道,http://cfss.cc/cdn/hy/19524135.m3u8
医馆笑传频道,http://cfss.cc/cdn/hy/11352891.m3u8
杨光生活频道,http://cfss.cc/cdn/hy/11602085.m3u8
陈情令播频道,http://cfss.cc/cdn/hy/29465862.m3u8
神医喜来频道,http://cfss.cc/cdn/hy/11601978.m3u8
大宋提刑频道,http://cfss.cc/cdn/hy/26355856.m3u8
鹊刀门传频道,http://cfss.cc/cdn/hy/29805872.m3u8
白鹿原播频道,http://cfss.cc/cdn/hy/11342416.m3u8
长相思播频道,http://cfss.cc/cdn/hy/11336593.m3u8
你是我的频道,http://cfss.cc/cdn/hy/11352920.m3u8
一代枭雄频道,http://cfss.cc/cdn/hy/11342398.m3u8
庆余年播频道,http://cfss.cc/cdn/hy/11352960.m3u8
铁齿铜牙频道,http://cfss.cc/cdn/hy/11342396.m3u8
雪中悍刀频道,http://cfss.cc/cdn/hy/11336592.m3u8
星汉灿烂频道,http://cfss.cc/cdn/hy/11336591.m3u8
将夜虎牙频道,http://cfss.cc/cdn/hy/11352885.m3u8
父母爱情频道,http://cfss.cc/cdn/hy/11602071.m3u8
大染坊播频道,http://cfss.cc/cdn/hy/11602086.m3u8
地下交通频道,http://cfss.cc/cdn/hy/11342433.m3u8
邻里一家频道,http://cfss.cc/cdn/hy/11342426.m3u8
雍正王朝频道,http://cfss.cc/cdn/hy/11342439.m3u8
士兵突击频道,http://cfss.cc/cdn/hy/11342430.m3u8
爱情公寓频道,http://cfss.cc/cdn/hy/11336726.m3u8
电视剧一频道,http://cfss.cc/cdn/hy/29465862.m3u8
电视剧二频道,http://cfss.cc/cdn/hy/11336591.m3u8
电视剧三频道,http://cfss.cc/cdn/hy/21059563.m3u8
电视剧四频道,http://cfss.cc/cdn/hy/26355783.m3u8
电视剧五频道,http://cfss.cc/cdn/hy/11352912.m3u8
电视剧六频道,http://cfss.cc/cdn/hy/11352936.m3u8
电视剧七频道,http://cfss.cc/cdn/hy/21059630.m3u8
电视剧八频道,http://cfss.cc/cdn/hy/26355775.m3u8
电视剧九频道,http://cfss.cc/cdn/hy/21059594.m3u8
电视剧十频道,http://cfss.cc/cdn/hy/11336592.m3u8
电视剧十一道,http://cfss.cc/cdn/hy/11602088.m3u8
特区酒店,#genre#
Plus综合频高,http://php.jdshipin.com/PLTV/iptv.php?id=tvbp
Plus综合频高,http://php.jdshipin.com/PLTV/iptv.php?id=j2
TVBJ1美频高,http://php.jdshipin.com/PLTV/iptv.php?id=j1
TVBJ1美频标,http://php.jdshipin.com/PLTV/iptv.php?id=tvbj1
凤凰中文频高,http://php.jdshipin.com/PLTV/iptv.php?id=fhzw
凤凰资讯频高,http://php.jdshipin.com/PLTV/iptv.php?id=fhzx
凤凰香港频高,http://php.jdshipin.com/PLTV/iptv.php?id=fhhk
有线综合粤高,http://php.jdshipin.com/PLTV/iptv.php?id=hoytv2
有线综合国高,http://php.jdshipin.com/PLTV/iptv.php?id=hoytv
无线新闻频高,http://php.jdshipin.com/PLTV/iptv.php?id=wxxwt
无线翡翠频4k,http://php.jdshipin.com/PLTV/iptv.php?id=fct4
无线翡翠频高,http://php.jdshipin.com/PLTV/iptv.php?id=fct3
无线翡翠频高,http://php.jdshipin.com/PLTV/iptv.php?id=fct2
无线翡翠频标,http://php.jdshipin.com/PLTV/iptv.php?id=fct
无线华丽国标,http://php.jdshipin.com/PLTV/iptv.php?id=huali
无线明珠粤高,http://php.jdshipin.com/PLTV/iptv.php?id=mzt2
无线明珠频标,http://php.jdshipin.com/PLTV/iptv.php?id=mzt
无线娱乐频标,http://php.jdshipin.com/PLTV/iptv.php?id=tvbylxw
无线星河频标,http://php.jdshipin.com/PLTV/iptv.php?id=tvbxh
无线星河频标,http://php.jdshipin.com/PLTV/iptv.php?id=xinghe
无线功夫频标,http://php.jdshipin.com/PLTV/iptv.php?id=yzwx
无线千禧频标,http://php.jdshipin.com/PLTV/iptv.php?id=tvbc
美亚电影频标,http://php.jdshipin.com/PLTV/iptv.php?id=meiya
VIUTV粤频标,http://php.jdshipin.com/PLTV/iptv.php?id=viutv2
RTHK-31频高,http://php.jdshipin.com/PLTV/iptv.php?id=rthk31
RTHK-32频高,http://php.jdshipin.com/PLTV/iptv.php?id=rthk32
AstroRio频标,http://php.jdshipin.com/PLTV/iptv.php?id=aod
澳门Mac频高,http://php.jdshipin.com/PLTV/iptv.php?id=as
澳视澳门频高,http://php.jdshipin.com/PLTV/iptv.php?id=asam
重温经典频高,http://php.jdshipin.com/PLTV/iptv.php?id=cwjd
特闽地波,#genre#
Plus综合高码,http://beishan008.asuscomm.com:8890/bysid/82.m3u8
有线新闻高码,http://beishan008.asuscomm.com:8891/bysid/78.m3u8
无线新闻高码,http://beishan008.asuscomm.com:8890/bysid/83.m3u8
无线翡翠高码,http://beishan008.asuscomm.com:8889/bysid/1.m3u8
无线明珠高码,http://beishan008.asuscomm.com:8890/bysid/2.m3u8
有线赛讯高码,http://beishan008.asuscomm.com:8891/bysid/76.m3u8
有线综讯高码,http://beishan008.asuscomm.com:8891/bysid/77.m3u8
ViuTv_粤高码,http://beishan008.asuscomm.com:8889/bysid/99.m3u8
ViuTv_英高码,http://beishan008.asuscomm.com:8889/bysid/96.m3u8
RTHK-31高码,http://beishan008.asuscomm.com:8892/bysid/31.m3u8
RTHK-32高码,http://beishan008.asuscomm.com:8892/bysid/32.m3u8
RTHK-33高码,http://beishan008.asuscomm.com:8892/bysid/33.m3u8
RTHK-34高码,http://beishan008.asuscomm.com:8892/bysid/34.m3u8
广东广电,#genre#
无线翡翠高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.45:7523
无线明珠高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.139:7523
凤凰卫视标清,http://qjrhc.jydjd.top:2911/udp/225.1.101.31:7523
星空卫视标清,http://qjrhc.jydjd.top:2911/udp/225.1.101.32:7523
澳视澳门高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.224:7523
重温经典高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.53:7523
CCTV-16超4k,http://qjrhc.jydjd.top:2911/udp/225.1.1.4:7523
CCTV-16超4k,http://qjrhc.jydjd.top:2911/udp/225.1.101.130:7523
CCTV-4K超清,http://qjrhc.jydjd.top:2911/udp/225.1.1.1:7523
CCTV-4K超清,http://qjrhc.jydjd.top:2911/udp/225.1.101.109:7523
北京卫视频4k,http://qjrhc.jydjd.top:2911/udp/225.1.101.72:7523
广东卫视频4k,http://qjrhc.jydjd.top:2911/udp/225.1.101.86:7523
深圳卫视频4k,http://qjrhc.jydjd.top:2911/udp/225.1.101.35:7523
广东南国超4k,http://qjrhc.jydjd.top:2911/udp/225.1.1.2:7523
广东南国超4k,http://qjrhc.jydjd.top:2911/udp/225.1.101.202:7523
广东超高清4k,http://qjrhc.jydjd.top:2911/udp/225.1.1.3:7523
广东超高清4k,http://qjrhc.jydjd.top:2911/udp/225.1.101.44:7523
广东珠江高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.106:7523
广东新闻高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.65:7523
广东民生高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.49:7523
广东民生标清,http://qjrhc.jydjd.top:2911/udp/225.1.101.97:7523
广东体育高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.102:7523
广东影视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.5:7523
广东影视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.64:7523
广东湾区高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.62:7523
广东少儿高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.66:7523
广东经济高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.211:7523
广东戏曲高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.119:7523
广州综合高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.158:7523
广州新闻高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.159:7523
广州法治高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.203:7523
CCTV-01高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.138:11111
CCTV-02高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.26:7523
CCTV-03高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.121:7523
CCTV-04高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.52:7523
CCTV-05高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.187:7523
CCTV-5+高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.124:7523
CCTV-06高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.94:7523
CCTV-07高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.27:7523
CCTV-08高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.98:7523
CCTV-09高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.28:7523
CCTV-10高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.30:7523
CCTV-11高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.100:7523
CCTV-12高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.33:7523
CCTV-13高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.125:7523
CCTV-14高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.34:7523
CCTV-15高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.160:7523
CCTV-16高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.133:7523
CCTV-17高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.161:7523
CGTN-英高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.3:7523
CGTN-俄高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.67:7523
CGTN-西高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.93:7523
CGTN-阿高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.148:7523
CGTN-法高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.165:7523
北京卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.150:7523
东方卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.145:7523
浙江卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.154:7523
江苏卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.153:7523
湖南卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.199:7523
广东卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.151:7523
深圳卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.144:7523
天津卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.136:7523
安徽卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.57:7523
辽宁卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.146:7523
山东卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.185:7523
河北卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.127:7523
河南卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.91:7523
江西卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.118:7523
湖北卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.112:7523
四川卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.29:7523
贵州卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.58:7523
重庆卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.105:7523
广西卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.21:7523
云南卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.204:7523
海南卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.4:7523
三沙卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.173:7523
宁夏卫视标清,http://qjrhc.jydjd.top:2911/udp/225.1.101.169:7523
兵团卫视标清,http://qjrhc.jydjd.top:2911/udp/225.1.101.107:7523
新疆卫视标清,http://qjrhc.jydjd.top:2911/udp/225.1.101.15:7523
西藏卫视标清,http://qjrhc.jydjd.top:2911/udp/225.1.101.16:7523
内蒙古视标清,http://qjrhc.jydjd.top:2911/udp/225.1.101.186:7523
青海卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.20:7523
甘肃卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.24:7523
吉林卫视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.155:7523
黑龙江视高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.61:7523
CETV-01高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.84:7523
CETV-04高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.170:7523
CRTV-频高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.147:7523
动作电影高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.189:7523
家庭影院高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.192:7523
影迷电影高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.140:7523
劲爆体育高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.114:7523
魅力足球高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.120:7523
新视觉频高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.162:7523
先锋乒羽标清,http://qjrhc.jydjd.top:2911/udp/225.1.101.142:7523
佛山公共标清,http://qjrhc.jydjd.top:2911/udp/225.1.101.131:7523
家庭理财标清,http://qjrhc.jydjd.top:2911/udp/225.1.101.174:7523
金色学堂高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.137:7523
人民铁道高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.156:7523
法治天地高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.176:7523
游戏风云高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.196:7523
北京纪实高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.182:7523
北京少儿高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.149:7523
东方财经高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.92:7523
生活时尚高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.122:7523
都市剧场高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.123:7523
欢笑剧场高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.113:7523
金鹰卡通高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.108:7523
嘉佳卡通高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.129:7523
动漫秀场高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.116:7523
乐游频道高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.111:7523
茶道频道高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.59:7523
快乐垂钓高清,http://qjrhc.jydjd.top:2911/udp/225.1.101.54:7523
快乐购物标清,http://qjrhc.jydjd.top:2911/udp/225.1.101.70:7523
家家购物标清,http://qjrhc.jydjd.top:2911/udp/225.1.101.164:7523
家有购物标清,http://qjrhc.jydjd.top:2911/udp/225.1.101.104:7523
优频购物标清,http://qjrhc.jydjd.top:2911/udp/225.1.101.23:7523
央广购物标清,http://qjrhc.jydjd.top:2911/udp/225.1.101.178:7523
